,INPUT 1- Gender,INPUT 2- Age,Current Studying,Percentage Marks,Foreign Languages Known,Dont want to be?,Hobbies,PARAM 1,PARAM 2,PARAM 3,PARAM 4,PARAM 5,PARAM 6,PARAM 7,PARAM 8,PARAM 9,PARAM 10,PARAM 11,PARAM 12,PARAM 13,PARAM 14,PARAM 15,PARAM 16,OUTPUT 1,OUTPUT 2,OUTPUT 3,OUTPUT 4,OUTPUT 5,OUTPUT 6,OUTPUT 7,OUTPUT 8,OUTPUT 9,OUTPUT 10,OUTPUT 11,OUTPUT 12,OUTPUT 13,OUTPUT 14,OUTPUT 15,OUTPUT 16,OUTPUT 17,OUTPUT 18,OUTPUT 19,OUTPUT 20,OUTPUT 35,OUTPUT 36,OUTPUT 37,OUTPUT 38,OUTPUT 39,OUTPUT 40,OUTPUT 41,OUTPUT 21,OUTPUT 22,OUTPUT 23,OUTPUT 24,OUTPUT 25,OUTPUT 26,OUTPUT 27,OUTPUT 28,OUTPUT 29,OUTPUT 30,OUTPUT 31,OUTPUT 32,OUTPUT 33,OUTPUT 34,OUTPUT 42,OUTPUT 43,OUTPUT 44,OUTPUT 45,OUTPUT 46,OUTPUT 47,OUTPUT 48,OUTPUT 49,OUTPUT 50,OUTPUT 51,OUTPUT 52,OUTPUT 53,OUTPUT 54,OUTPUT 55,OUTPUT 56,OUTPUT 57,,,,,,,,,,,,,,,
2326,Female,15.1,Std IX,85,German,"engineer, scientist, agricultural studies, climate studies","music( playing the synthesizer and composing songs), playing sports, reading",66,44,44,44,0,80,40,70,10,90,80,85,20,60,20,0,0.35,0.58,,,0.36,,0.29,0.11,0.34,0.25,0.27,0.29,0.35,,0.24,0.31,0.34,,,0.27,,,,,,0.32,,0.28,0.25,0.2,0.21,0.37,0.17,0.36,0.16,0.35,0.37,0.17,0.24,0.41,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,Male,36,No,NA,,Climb up the corporate ladder and attain a commanding position in HR,"Snooker, Motogp",77,55,88,66,57,80,20,40,50,0,70,45,0,0,0,0,0.2,0.31,0.16,0.1,0.19,0.16,0.06,0.16,0.1,0.29,,0.21,0.09,0.22,0.1,0.27,0.1,0.2,0.16,0.23,0.19,0.11,0.22,0.13,0.11,,0.18,0.34,0.47,0.38,0.55,0.22,0.35,0.19,0.52,0.23,0.21,0.36,0.27,0.26,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,Male,30.11,,,No,Failure in any situation ,"Singing, Drama & Watching Mythology programs, To gather knowledge of various Indian cultures. ",88,55,22,44,85,80,60,40,30,0,80,70,0,0,0,0,0.23,0.31,0.02,0.13,0.09,0.25,0.09,0.08,0.14,0.22,,0.23,0.09,0.23,0.22,0.25,0.13,0.26,0.28,0.17,0.1,0.13,0.32,0.16,0.22,,0.12,0.42,0.34,0.37,0.37,0.47,0.45,0.47,0.28,0.56,0.55,0.39,0.33,0.48,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,Female,20.1,BA Economics ,90,French,A Doctor ,"Baking, Dancing, Reading novels. 
Area of Interest: To delve deeply into the two inter-related disciplines of psychology and economics, in order to better explore, understand and predict the decisions people make.",100,44,77,22,14,60,140,0,30,90,90,85,80,60,20,0,0.13,0.51,0.15,0.24,0.28,0.24,0.3,0.15,0.14,0.34,0.22,0.25,0.29,0.14,0.19,0.23,0.24,0.37,0.32,0.37,,,,,,,,0.22,0.39,0.28,0.39,0.33,0.08,0.31,0.27,0.27,0.31,0.17,0.23,0.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,Male,18.5,Science ,50%,,,,11,55,55,88,14,80,80,10,50,80,70,75,100,60,100,0,0.13,0.41,,0.33,0.38,0.24,0.09,0.23,0.18,0.14,,0.29,0.21,,0.22,0.15,0.33,,,0.42,,,,0.21,,0.61,,0.35,0.3,0.17,0.29,0.15,0.32,0.13,0.47,0.14,0.15,0.28,0.2,0.23,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,Male,24.1,Currently only preparing for UPSC CSE,8.2,No,Private sector employee ,"Reading, sketching, being constantly curious",44,55,44,44,42,60,60,30,40,80,80,60,20,40,100,0,0.17,0.28,0.18,0.19,0.12,0.27,0.11,0.11,0.17,0.12,,0.23,0.09,0.23,0.24,0.15,0.19,,0.28,0.18,0.15,0.22,0.3,0.18,0.26,,,0.36,0.2,0.15,0.15,0.35,0.32,0.35,0.26,0.4,0.41,0.28,0.21,0.35,0.22,1.12,1.12,1.12,1.12,1.44,0.58,0.91,1.57,1.57,1.57,1.57,1.36,1.36,1.36,1.36,1.36,,,,,,,,,,,,,,,
2332,Female,16,10th,85 %,,,Dance and Art,33,44,66,11,42,60,40,50,30,20,80,45,40,40,40,0,0.22,0.39,,,0.19,,0.36,0.16,0.21,0.29,0.33,0.3,0.27,,0.37,0.14,0.37,,,0.2,,,,,,0.2,,0.15,0.21,0.12,0.21,0.38,0.13,0.37,0.25,0.36,0.39,0.17,0.11,0.35,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,Female,32.7,,,,Housewife,"Dancing, painting, music, watching movies/series",77,66,88,88,14,40,80,30,30,0,90,80,0,0,0,0,0.23,0.25,0.3,0.13,0.32,0.16,0.03,0.19,0.12,0.26,,0.23,0.14,0.21,0.07,0.24,0.13,0.2,0.18,0.31,0.4,0.13,0.25,0.08,0.13,,0.18,0.4,0.55,0.45,0.52,0.08,0.32,0.05,0.55,0.05,0.03,0.4,0.31,0.09,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,Male,40.1,NA,NA,,Politician,"Finance ,science fiction, travel.",77,55,22,22,85,80,100,30,20,0,90,55,0,0,0,0,0.23,0.3,0.01,0.13,0.08,0.27,0.11,0.07,0.13,0.2,,0.24,0.08,0.24,0.25,0.22,0.13,0.25,0.28,0.16,0.1,0.12,0.31,0.17,0.25,,0.13,0.39,0.3,0.33,0.33,0.5,0.43,0.51,0.25,0.6,0.6,0.36,0.3,0.49,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,Male,19.6,F.Y.B.Com,,German,,Chess or any kind of sport,77,22,55,77,42,80,80,30,30,40,70,65,80,80,80,0,0.1,0.5,,0.24,0.32,,0.21,0.14,0.1,0.29,0.21,0.25,0.35,0.14,0.14,0.24,,0.26,0.14,0.33,0,0.22,0.27,,,0.39,,0.27,0.38,0.36,0.49,0.29,0.26,0.27,0.36,0.2,0.2,0.29,0.23,0.36,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,Female,14.1,9 std (ICSE),70%,,Commerce,"Reading, interest in astronomy",0,66,100,77,57,60,100,40,10,100,80,60,20,60,60,0,0.31,0.38,,,0.24,,0.05,0.34,0.28,0.27,0.14,0.38,0.21,,0.33,0.18,0.37,,,0.24,,,,,,0.38,,0.39,0.37,0.23,0.41,0.19,0.38,0.16,0.59,0.19,0.17,0.33,0.21,0.21,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,Male,21.11,CFA ,,No,No,"Playing Sports, Playing the Keyboard",33,77,66,44,71,40,100,30,20,40,80,55,40,60,60,0,0.17,0.19,,0.23,0.04,,0.11,0.18,0.16,0.23,0.08,0.27,0.12,0.31,0.3,0.19,,0.23,0.22,0.14,0.22,0.24,0.3,,,0.1,,0.36,0.35,0.28,0.28,0.26,0.32,0.25,0.44,0.29,0.29,0.38,0.2,0.21,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,Female,16.7,11th commerce,91.2%,german,no desk jobs,"singing, dancing, eating, sleeping, painting, meeting new people",88,88,44,55,0,60,40,30,50,40,80,85,60,60,100,0,0.21,0.39,,0.17,0.45,0.32,0.1,0.2,0.22,0.25,,0.28,0.17,,0.12,0.33,0.17,,,0.47,,,,0.17,,0.51,,0.43,0.4,0.31,0.33,0.2,0.38,0.17,0.37,0.23,0.23,0.36,0.36,0.23,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,Male,14.3,9th Staandard,82%,,,Music,66,77,55,55,0,60,60,30,40,80,80,65,0,40,60,0,0.32,0.45,,,0.5,,0.09,0.28,0.31,0.33,0.18,0.31,0.17,,0.14,0.26,0.2,,,0.46,,,,,,0.54,,0.37,0.41,0.27,0.37,0.13,0.28,0.1,0.44,0.12,0.14,0.31,0.27,0.16,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,Male,40.6,,,,,,77,66,55,33,71,60,140,20,10,0,60,55,0,0,0,0,0.19,0.28,0.02,0.13,0.09,0.26,0.1,0.12,0.12,0.25,,0.17,0.1,0.19,0.22,0.24,0.13,0.22,0.17,0.18,0.12,0.11,0.27,0.15,0.19,,0.17,0.33,0.39,0.33,0.41,0.33,0.31,0.32,0.38,0.37,0.39,0.34,0.26,0.3,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,Female,15.4,10th,85%,,"Dentist
Maths related
","Sports
Photography
Animals
Nature walks",88,55,33,33,28,60,120,20,20,50,80,45,80,100,100,0,0.25,0.48,,,0.32,,0.17,0.2,0.26,0.29,0.26,0.31,0.14,,0.3,0.31,0.19,,,0.39,,,,,,0.27,,0.36,0.32,0.29,0.28,0.36,0.31,0.37,0.23,0.43,0.44,0.3,0.29,0.36,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,Female,16.4,11th Science,91,,,"Dance, Biology",33,55,33,66,14,60,120,20,20,90,80,95,0,60,60,0,0.17,0.41,,0.34,0.35,0.23,0.07,0.16,0.23,0.1,,0.3,0.22,,0.26,0.21,0.34,,,0.36,,,,0.16,,0.5,,0.41,0.24,0.17,0.19,0.25,0.38,0.23,0.32,0.26,0.25,0.31,0.27,0.29,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,Female,19.7,Computer Engineering,CGPA 9.8,German,,"Painting, Calligraphy, Doodling",33,66,55,33,0,80,40,30,50,60,90,70,80,60,60,0,0.27,0.3,0.3,0.3,0.3,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,,,,0.23,0.29,0.28,,0.25,0.24,0.06,0.15,0.25,0.18,0.24,0.33,0.27,0.31,0.19,0.16,0.26,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,Male,14.3,In School. (9th grade),85%,French,,"Astro and Particle Physics research
Medicine reading
Culinary skills
Public speaking
Debate
Western Classical music performance
Pokémon
Reading Books
Information Gathering through YouTube",0,77,22,66,85,40,100,20,30,100,80,95,40,80,80,0,0.38,0.29,,,0.2,,0.08,0.27,0.4,0.1,0.14,0.4,0.23,,0.43,0.41,0.4,,,0.26,,,,,,0.35,,0.57,0.31,0.36,0.27,0.32,0.58,0.3,0.41,0.37,0.33,0.49,0.32,0.31,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,Male,14,8 standard,75%,,Engineer,Football and Flute,22,33,22,77,85,60,40,20,60,80,80,45,40,40,60,0,0.24,0.53,,,0.26,,0.3,0.15,0.27,0.15,0.29,0.41,0.4,,0.36,0.39,0.38,,,0.32,,,,,,0.42,,0.42,0.2,0.29,0.31,0.43,0.48,0.43,0.31,0.42,0.39,0.37,0.23,0.48,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,Male,15.4,CLASS 9,85,NO,"SINGER,ACTOR,DANCER,BUSINESSMAN",SPORTS,22,66,22,66,85,40,60,40,30,70,80,70,0,60,40,0,0.23,0.24,0.21,0.27,0.14,0.21,0.06,0.17,0.24,0.14,0.11,0.32,0.15,0.34,0.32,0.32,0.27,0.34,0.35,0.19,,,,,,,,0.53,0.31,0.38,0.29,0.32,0.56,0.31,0.39,0.37,0.33,0.49,0.3,0.32,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,Female,14.5,IX,92,No,,"Reading, baking",66,77,33,55,28,80,20,50,40,100,90,45,40,20,0,0,0.35,0.48,,,0.43,,0.08,0.19,0.34,0.26,0.18,0.37,0.14,,0.2,0.31,0.17,,,0.38,,,,,,0.46,,0.47,0.34,0.3,0.33,0.27,0.44,0.26,0.36,0.32,0.31,0.36,0.31,0.33,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,Male,16.2,Class 11,96% (Class 10),,,"Logical Thinking,Tech,General Knowledge,Football,Communication",88,66,44,77,14,40,100,30,20,100,70,80,40,60,60,0,0.21,0.44,,0.2,0.47,0.23,0.05,0.19,0.27,0.26,,0.28,0.21,,0.16,0.28,0.2,,,0.45,,,,0.11,,0.54,,0.51,0.45,0.46,0.39,0.17,0.4,0.15,0.38,0.18,0.16,0.43,0.36,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,Female,20.4,3rd year electrical engineering,76,Basic German as a part of course,Nothing as such,Like to play sports,88,77,77,66,100,20,80,20,40,100,90,75,40,80,40,0,0.22,0.34,,0.15,0.22,0.22,0.06,0.25,0.22,0.4,,0.35,0.16,0.37,0.19,0.33,0.15,,0.27,0.3,,,,0.11,0.23,0.28,,0.53,0.6,0.62,0.61,0.22,0.47,0.19,0.57,0.23,0.19,0.56,0.36,0.17,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,Female,20.4,"Bachelor of Technology, Pharmaceutical Sciences",CGPA : 9.88,German,"A person doing work that does not interest her, a person with no family life
Other than that, I think I'm open to everything","Areas of Interest: Biology, Pharmaceutical Sciences
Hobbies: Badminton, Volleyball, Running, reading, watching Netflix",33,44,11,11,42,40,140,10,20,100,90,95,0,40,0,0,0.18,0.34,,0.35,0.12,0.24,0.3,0.09,0.22,0.1,,0.26,0.28,0.14,0.36,0.25,0.35,,0.36,0.22,,,,0.26,0.4,0.17,,0.35,0.18,0.22,0.09,0.48,0.27,0.47,0.11,0.48,0.48,0.27,0.22,0.43,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,Male,16,Std 10th ,80%,,,"Football, Maths ",100,44,11,88,71,80,60,40,30,80,90,60,0,40,20,0,0.29,0.69,,,0.4,,0.21,0.16,0.3,0.37,0.24,0.43,0.4,,0.26,0.48,0.25,,,0.4,,,,,,0.44,,0.47,0.37,0.47,0.49,0.41,0.48,0.41,0.32,0.42,0.39,0.41,0.35,0.49,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,Female,14.4,9th,83,,,Reading,66,55,44,55,71,60,0,60,40,100,70,95,40,40,60,0,0.39,0.47,,,0.31,,0.07,0.17,0.38,0.31,0.16,0.34,0.17,,0.24,0.46,0.25,,,0.23,,,,,,0.31,,0.46,0.36,0.37,0.39,0.33,0.45,0.3,0.36,0.35,0.33,0.4,0.34,0.34,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,Male,15.3,10th Std,84,,engineer,table tennis ,77,55,66,33,57,80,100,40,10,90,80,60,0,20,20,0,0.3,0.52,,,0.18,,0.16,0.24,0.27,0.44,0.25,0.34,0.14,,0.32,0.3,0.22,,,0.25,,,,,,0.11,,0.32,0.39,0.3,0.41,0.33,0.26,0.32,0.37,0.37,0.39,0.29,0.24,0.33,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,Male,18.3,Diploma in Mechanical Engineering,50,,,Sports,55,44,55,88,71,20,80,30,30,70,80,70,40,60,40,0,0.43,0.43,0.33,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.25,0.43,0.43,0.43,0.43,0.43,0.43,,0.43,0.43,,,,0.43,0.43,0.43,,0.41,0.46,0.54,0.51,0.24,0.35,0.22,0.44,0.17,0.15,0.45,0.27,0.24,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,Female,21,BTech Computer Engineering,65,German,,"Music, Art,  Dance",33,66,88,22,14,40,140,30,0,20,70,55,60,40,60,0,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,,,,0.16,0.22,0.22,,0.24,0.33,0.18,0.21,0.21,0.17,0.19,0.39,0.21,0.23,0.25,0.16,0.15,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,Female,14.2,9th Grade,90,French,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.41,0.15,0.3,0.18,0.22,0.37,0.07,0.04,0.15,0.15,0,0.26,0,0.22,0,0.3,0.06,0.09,0.26,,,,,,,,0.04,0.15,0,0.18,0.4,0,0.4,0.22,0.33,0.36,0,0,0.44,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,Male,53.1,,,French[ but only very basic level],working very hard on a 9 to 5 job that extends till 9 pm!,"Collecting coins, collecting stamps, trekking, nature conservation, watching movies, Hindu Philosophy and Hindu Scriptures, reading especially about self-improvement and management principles, partying and entertaining.",66,33,0,11,85,40,100,50,0,0,90,90,0,0,0,0,0.24,0.28,0.01,0.23,0.07,0.18,0.23,0.06,0.16,0.2,,0.23,0.22,0.17,0.29,0.25,0.23,0.23,0.27,0.12,0.06,0.2,0.39,0.17,0.27,,0.14,0.38,0.29,0.42,0.29,0.57,0.37,0.58,0.12,0.59,0.58,0.37,0.29,0.52,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,Female,16.6,,,Swedish,,"Drawing, Photography, Crafting",22,77,22,88,57,20,100,20,30,10,70,15,60,80,40,0,0.25,0.22,,0.23,0.23,0.23,0.05,0.23,0.23,0.12,,0.33,0.17,,0.33,0.24,0.23,,,0.28,,,,0.11,,0.41,,0.53,0.33,0.41,0.28,0.23,0.56,0.25,0.44,0.3,0.27,0.52,0.28,0.25,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,Female,23.6,Not studying,,German,Working in data entry or costumer service ,Running learning new languages ,22,55,22,55,0,0,40,30,50,20,70,85,60,80,60,0,0.24,0.24,0.44,0.38,0.41,0.26,0.12,0.27,,0.09,,,0.2,,0.28,,0.38,,,0.44,0.69,,,,,,,0.44,0.3,0.32,0.14,0.21,0.36,0.19,0.28,0.2,0.2,0.39,0.28,0.19,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,Female,16.3,11th commerce,78%,German,Engineer and doctor,"Writting poems, learning different languages",22,55,44,88,42,80,40,50,30,40,70,75,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.26,0.22,0.27,0.27,0.45,0.26,0.4,0.3,0.28,0.35,0.26,0.34,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,Female,19.1,S.Y.B.A,,,,,66,55,77,44,57,80,60,50,20,30,90,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.37,0.28,0.41,0.3,0.26,0.3,0.41,0.34,0.35,0.28,0.2,0.31,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,Male,19.9,S.Y.B.A.,58%,,,travelling,33,66,66,0,14,40,60,30,40,90,80,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.28,0.17,0.16,0.24,0.17,0.24,0.31,0.27,0.3,0.25,0.13,0.18,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,Male,18.9,FYBA,6 CGPA,,politician,"social work,sports,dancing and acting.",55,44,66,55,28,80,80,20,40,30,90,45,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.34,0.28,0.41,0.25,0.21,0.23,0.36,0.19,0.19,0.24,0.19,0.31,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,Male,20.2,Mechanical Engineering,72%,,I don't want to be an overconfident person.,"Playing Cricket, Football and Chess. Watching all types of sports. Watching News and Debates. Participating in Quiz and Debates.",55,77,33,44,57,80,80,40,20,40,90,55,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.3,0.26,0.27,0.39,0.41,0.4,0.31,0.48,0.48,0.34,0.29,0.4,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,Female,15.9,10 std.  Icse board,70,French,,,22,33,66,44,28,60,80,60,0,30,80,55,20,60,100,0,0.24,0.44,,,0.2,,0.32,0.2,0.23,0.26,0.27,0.32,0.37,,0.37,0.1,0.45,,,0.14,,,,,,0.25,,0.17,0.21,0.12,0.21,0.33,0.13,0.32,0.28,0.27,0.29,0.16,0.11,0.33,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,Female,18.1,B.Sc,89.50,No,No,"Music, Reading, Writing",55,77,55,77,85,60,80,30,30,70,90,80,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.45,0.41,0.52,0.25,0.48,0.23,0.55,0.27,0.25,0.47,0.32,0.26,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,Male,19.1,BA ( english),80,,just working like a robot in a 9 to 5 job,,22,77,100,0,42,40,80,30,30,10,70,75,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.36,0.2,0.25,0.28,0.22,0.25,0.42,0.31,0.31,0.28,0.19,0.18,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,Female,19.4,SYBCOM,8 CGPA,,,"Listening music,reading novels,craft",11,88,88,77,28,40,100,20,30,30,70,45,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.42,0.3,0.36,0.09,0.37,0.07,0.59,0.09,0.07,0.39,0.23,0.09,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,Female,19.4,Engineering,85.8%,Learning German,,"Cooking,Painting",22,55,77,22,28,60,60,50,20,40,90,50,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.25,0.1,0.22,0.29,0.19,0.28,0.36,0.31,0.33,0.2,0.14,0.26,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,Male,20.8,Bachelor of Arts in English Literature,BA Hons - 79.8%,I'm done with A1 and A2 levels in Italian. ,"I absolutely don't want to be someone doing a 9-5 job behind the narrow confinements of a cubicle. I don't want to do any work which does not involve interaction with a variety of people, exchange of ideas and intense discussions. ","I am passionate about talking to people. I have the ability to strike a chord with a diverse audition. I love listening to their stories and many times, even common people inspire me. I am a firm believer in face-to-face conversations as I believe they are more effective. 

I am an avid reader. I find solace in books. For me, there is no satisfaction bigger than to read a story where a boy finds friends who accept him for who he is or a woman who overcomes her prejudices to fall in love with a",66,66,55,77,57,0,100,40,10,60,70,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,0.55,0.57,0.49,0.17,0.41,0.15,0.5,0.15,0.15,0.53,0.34,0.13,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,Male,20.1,Bsc Physics,,,UPSC/MPSC,"Oratory, reading, prediction on elections",88,55,44,11,57,80,100,40,10,10,70,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.31,0.31,0.32,0.44,0.33,0.45,0.23,0.52,0.53,0.31,0.26,0.43,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,Female,18.1,12th passed out.,89%,,Engineer.,"Area of interest - biology, psychology, literature.",55,55,33,44,14,40,100,30,20,40,90,60,20,20,40,0,0.18,0.28,0.16,0.18,0.25,0.28,0.12,0.13,0.19,0.16,0.09,0.27,0.12,0.27,0.21,0.25,0.18,0.32,0.33,0.29,,,,,,,,0.38,0.32,0.31,0.2,0.28,0.28,0.28,0.23,0.32,0.32,0.31,0.27,0.27,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,Male,16.3,11th ,70%,german (a-1),,"sports , cycling , playing drums ,reading books on wars or spy missions,
watching movies , listening music",88,33,33,55,57,80,80,20,40,20,50,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.31,0.39,0.41,0.39,0.37,0.39,0.25,0.38,0.36,0.33,0.27,0.47,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,Male,19.11,S.Y. journalism,56.67,,,"visiting archeological sites, always learning something new, interest in all fields",66,66,55,77,28,60,60,40,30,30,90,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.41,0.34,0.45,0.15,0.36,0.15,0.48,0.16,0.17,0.37,0.26,0.2,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,Female,16.1,11th Arts,81.24%,Learning German,Medical and Engineering,"music,singing,acting,dancing,playing the guitar",55,55,88,77,42,40,80,20,40,50,80,70,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.5,0.44,0.5,0.13,0.33,0.1,0.53,0.11,0.08,0.4,0.28,0.14,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,Male,18.4,BA,,,,"Playing cricket , swimming",66,33,22,22,85,40,120,0,40,40,70,40,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.29,0.43,0.31,0.51,0.35,0.52,0.16,0.53,0.51,0.36,0.25,0.47,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,Female,17.1,11th science,86.8%,,Engineer and Doctor,"Reading , Classical dancing",55,44,44,66,57,60,80,40,20,30,90,60,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.3,0.35,0.37,0.35,0.37,0.34,0.3,0.33,0.31,0.33,0.27,0.39,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,Female,20.1,BA (PSYCHOLOGY) - SY,75.68%,Basic German,Don't want to be a person who has nothing to do or work for.,"Fabric Painting, Cooking, Travelling and visiting new places, Solving Sudoku, doing creative and artistic things, etc.",22,55,33,55,42,40,60,30,40,30,90,70,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.27,0.29,0.2,0.24,0.42,0.23,0.32,0.27,0.24,0.39,0.25,0.26,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,Female,21.1,M-COM ,74.53%,,I don't want to be pilot.,Quilling craft and cycling.,44,77,55,33,28,60,80,40,20,40,80,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.26,0.12,0.2,0.25,0.25,0.26,0.37,0.3,0.33,0.27,0.16,0.24,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,Female,19.8,Sybcom,,english,unsuccessful in life.,"making cakes, travelling alone, talking with unknown people.",11,55,44,11,57,40,60,40,30,10,80,65,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.22,0.23,0.13,0.39,0.33,0.39,0.23,0.45,0.45,0.32,0.21,0.33,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,Female,19.3,SYBA,60%,Japanese language completely done ,,Reading books learning new culture listening to music ,11,88,88,44,14,40,60,50,20,10,60,45,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.35,0.18,0.21,0.15,0.22,0.14,0.46,0.17,0.18,0.28,0.18,0.12,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,Male,20.3,TYBsc,72%,German,,playing harmonium reading books,33,66,77,22,0,80,60,40,30,20,70,55,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.26,0.05,0.18,0.25,0.16,0.24,0.36,0.28,0.31,0.17,0.15,0.25,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
